"Date","AveragePrice","TotalVolume","TotalRevenue","TotRevSmallHass","TotRevLargeHass","TotRevXLHass","SmallHass","LargeHass","XLHass","TotalBags","SmallBags","LargeBags","XLBags","Type","Year","Region","CityUsed","State","Country","Latitude","Longitude"
"2018-02-04",1.5,9193.3,13789.95,392.61,883.905,0,261.74,589.27,0,8342.29,7622.22,720.07,0,"organic",2018,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2018-01-28",1.43,7883.77,11273.7911,231.7887,390.1183,0,162.09,272.81,0,7448.87,7448.87,0,0,"organic",2018,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2018-01-21",1.46,7557.32,11033.6872,186.7632,416.6986,0,127.92,285.41,0,7143.99,7143.99,0,0,"organic",2018,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2018-01-14",1.44,7957.68,11459.0592,72.936,293.328,0,50.65,203.7,0,7703.33,7700,3.33,0,"organic",2018,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2018-01-07",1.47,7496.04,11019.1788,77.8218,431.8419,0,52.94,293.77,0,7149.33,7135.99,13.34,0,"organic",2018,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2018-03-25",1.55,181040.19,280612.2945,5341.0675,64934.522,994.4645,3445.85,41893.24,641.59,135059.51,125890.81,9168.7,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-03-18",1.52,179316.2,272560.624,5973.8128,73338.9816,1095.3576,3930.14,48249.33,720.63,126416.1,109789.25,16626.85,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-03-11",1.53,185141.54,283266.5562,5598.5607,77092.2477,1279.386,3659.19,50387.09,836.2,130259.06,119351.93,10907.13,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-03-04",1.61,170250.03,274102.5483,6706.0525,74117.6541,1503.8366,4165.25,46035.81,934.06,119114.91,108411.32,10703.59,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-02-25",1.61,179220.19,288544.5059,5853.4287,74489.9022,1082.9343,3635.67,46267.02,672.63,128644.87,112039.31,16605.56,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-02-18",1.62,167151.11,270784.7982,6567.3828,90495.0468,1215.4698,4053.94,55861.14,750.29,106476.61,104813.94,1662.67,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-02-11",1.6,157203.29,251525.264,4445.68,65733.136,1058.112,2778.55,41083.21,661.32,112680.21,108074.63,4605.58,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-02-04",1.69,158995.14,268701.7866,4716.9252,68486.3205,1149.4028,2791.08,40524.45,680.12,114996.2,110559.26,4436.94,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-01-28",1.62,162896.45,263892.249,4913.9946,79183.17,1476.7434,3033.33,48878.5,911.57,110073.05,101010.31,9062.74,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-01-21",1.68,152056.12,255454.2816,5382.9552,74508.2352,1282.6632,3204.14,44350.14,763.49,103738.35,84681.87,19056.48,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-01-14",1.48,218369.75,323187.23,4066.5664,75807.1392,1371.6492,2747.68,51221.04,926.79,163474.24,152552.08,10922.16,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-01-07",1.22,283583.37,345971.7114,3791.516,57773.771,1050.8836,3107.8,47355.55,861.38,232258.64,223671.12,8587.52,0,"organic",2018,"Midsouth",NA,NA,"USA",NA,NA
"2018-03-25",1.48,7250.69,10731.0212,64.7796,2604.0156,0,43.77,1759.47,0,5447.45,4834.97,612.48,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-03-18",1.27,10422.05,13236.0035,25.9207,2687.1803,0,20.41,2115.89,0,8285.75,4797.98,3487.77,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-03-11",1.32,10160.96,13412.4672,50.5824,3370.4352,0,38.32,2553.36,0,7569.28,5132.05,2437.23,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-03-04",1.5,10565.18,15847.77,62.82,3317.055,0,41.88,2211.37,0,8311.93,6653.26,1658.67,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-02-25",1.48,10360.85,15334.058,64.1284,3342.3284,0,43.33,2258.33,0,8059.19,3862.2,4196.99,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-02-18",1.38,5810.43,8018.3934,32.4714,2798.1984,0,23.53,2027.68,0,3759.22,3424.33,334.89,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-02-11",1.36,5194.01,7063.8536,59.3232,2215.8072,0,43.62,1629.27,0,3521.12,3117.67,403.45,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-02-04",1.58,5109.24,8072.5992,85.557,3226.8656,0,54.15,2042.32,0,3012.77,2310.41,702.36,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-01-28",1.63,6610.16,10774.5608,68.3948,3752.1622,0,41.96,2301.94,0,4266.26,2704.59,1561.67,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-01-21",1.68,8546.3,14357.784,100.0104,3496.4496,0,59.53,2081.22,0,6405.55,2314.95,4090.6,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-01-14",1.58,7618.85,12037.783,74.7656,3779.4074,0,47.32,2392.03,0,5179.5,3581.76,1597.74,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-01-07",1.57,7700.96,12090.5072,65.1236,3743.3039,0,41.48,2384.27,0,5275.21,3330.37,1944.84,0,"organic",2018,"Nashville","Nashville","TN","USA",36.174465,-86.76796
"2018-03-25",1.36,8024.7,10913.592,374.9112,128.18,0,275.67,94.25,0,7654.78,7288.89,365.89,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-03-18",1.35,6622.76,8940.726,939.3165,175.203,0,695.79,129.78,0,5797.19,5755.56,41.63,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-03-11",1.36,7149.27,9723.0072,823.5208,168.1096,0,605.53,123.61,0,6420.13,6237.77,182.36,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-03-04",1.39,7466.34,10378.2126,724.2456,197.4912,0,521.04,142.08,0,6803.22,6275.55,527.67,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-02-25",1.35,7788.21,10514.0835,311.418,320.5845,0,230.68,237.47,0,7320.06,7169.99,150.07,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-02-18",1.39,9239.49,12842.8911,404.4622,261.7092,0,290.98,188.28,0,8760.23,8156.67,603.56,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-02-11",1.36,7801.52,10610.0672,249.1248,177.48,0,183.18,130.5,0,7487.84,7163.33,324.51,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-02-04",1.35,8345.08,11265.858,265.4505,163.701,0,196.63,121.26,0,8027.19,7856.66,170.53,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-01-28",1.43,8245.33,11790.8219,369.8123,304.2754,0,258.61,212.78,0,7773.94,7341.1,432.84,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-01-21",1.42,5509.3,7823.206,368.5184,175.7392,0,259.52,123.76,0,5126.02,5035.55,90.47,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-01-14",1.42,7130.97,10125.9774,224.7576,144.2436,0,158.28,101.58,0,6871.11,6847.77,23.34,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-01-07",1.43,6860,9809.8,175.1893,230.5017,0,122.51,161.19,0,6576.3,6528.88,47.42,0,"organic",2018,"NewOrleansMobile","NewOrleans","LA","USA",29.951065,-90.071533
"2018-03-25",1.86,118503.55,220416.603,23613.258,65275.77,382.3974,12695.3,35094.5,205.59,70508.16,70377.52,130.64,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-03-18",1.7,189434.04,322037.868,75199.381,136088.434,91.052,44234.93,80052.02,53.56,65093.53,64851.08,242.45,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-03-11",1.92,108114.03,207578.9376,20457.9264,64165.6704,277.4784,10655.17,33419.62,144.52,63894.72,63842.58,52.14,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-03-04",1.69,133768.12,226068.1228,35469.6524,88956.5976,155.7842,20987.96,52637.04,92.18,60050.94,59997.6,53.34,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-02-25",1.72,112128.84,192861.6048,21275.6948,74300.1988,374.8224,12369.59,43197.79,217.92,56343.54,56343.54,0,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-02-18",1.36,495083.69,673313.8184,146021.8944,448740.84,1300.6768,107369.04,329956.5,956.38,56801.77,55583.56,1218.21,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-02-11",1.92,79877.83,153365.4336,12680.2176,30044.0448,1658.7264,6604.28,15647.94,863.92,56761.69,55116.51,1645.18,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-02-04",1.83,93204.08,170563.4664,17020.1712,39213.6426,1490.4801,9300.64,21428.22,814.47,61660.75,61516.19,144.56,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-01-28",1.75,96380.28,168665.49,23093.525,43632.7675,224.42,13196.3,24933.01,128.24,58122.73,56090.23,2032.5,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-01-21",1.91,71760.69,137062.9179,10948.2919,25067.9669,301.2452,5732.09,13124.59,157.72,52746.29,52130.98,615.31,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-01-14",1.91,86632.25,165467.5975,14197.8513,34160.8466,94.4113,7433.43,17885.26,49.43,61264.13,60763.71,500.42,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-01-07",1.97,82637.97,162796.8009,12132.6981,37926.0657,92.6688,6158.73,19251.81,47.04,57180.39,57180.39,0,0,"organic",2018,"NewYork","NewYork","NY","USA",40.73061,-73.935242
"2018-03-25",1.58,374859.68,592278.2944,31320.5928,92219.1332,317.6432,19823.16,58366.54,201.04,296468.94,265716.88,30752.06,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-03-18",1.64,419607.75,688156.71,101037.4316,215269.5816,87.8056,61608.19,131261.94,53.54,226684.08,195973.16,30710.92,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-03-11",1.76,288008.65,506895.224,36290.9184,93729.3104,267.1856,20619.84,53255.29,151.81,213981.71,185792.45,28189.26,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-03-04",1.65,313200.35,516780.5775,63912.5355,149162.8215,179.2725,38734.87,90401.71,108.65,183955.12,168196.82,15758.3,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-02-25",1.63,303577.39,494831.1457,37898.5595,108596.9081,324.9894,23250.65,66623.87,199.38,213503.49,193020.88,20482.61,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-02-18",1.39,793464.77,1102916.0303,209361.8,591607.4354,1216.111,150620,425616.86,874.9,216353.01,197949.51,18403.5,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-02-11",1.69,233976.66,395420.5554,18066.3535,47835.3317,1350.1072,10690.15,28304.93,798.88,194182.7,175554.11,18628.59,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-02-04",1.66,273309.58,453693.9028,27551.5014,68569.0058,1271.7924,16597.29,41306.63,766.14,214639.52,188630.21,26009.31,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-01-28",1.56,319174.35,497911.986,37289.5536,71352.3876,224.328,23903.56,45738.71,143.8,249388.28,242631.48,6756.8,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-01-21",1.75,215742.94,377550.145,20445.53,47114.9875,284.7775,11683.16,26922.85,162.73,176974.2,167900.81,9073.39,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-01-14",1.67,272690.13,455392.5171,23851.3575,56003.2162,97.8453,14282.25,33534.86,58.59,224814.43,206708.26,18106.17,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-01-07",1.75,264448.77,462785.3475,20309.5725,62822.7075,97.58,11605.47,35898.69,55.76,216888.85,205469.1,11419.75,0,"organic",2018,"Northeast",NA,NA,"USA",NA,NA
"2018-03-25",1.63,22596.13,36831.6919,15.3872,420.0021,0,9.44,257.67,0,22329.02,22329.02,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-03-18",1.62,22375.57,36248.4234,9.72,394.4376,0,6,243.48,0,22126.09,22126.09,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-03-11",1.64,18202.54,29852.1656,4.92,561.1752,0,3,342.18,0,17857.36,17807.36,50,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-03-04",1.54,14156.63,21801.2102,36.96,1171.247,0,24,760.55,0,13372.08,13328.75,43.33,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-02-25",1.5,30553.46,45830.19,18,1169.43,0,12,779.62,0,29761.84,29761.84,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-02-18",1.58,29699.89,46925.8262,0,308.416,0,0,195.2,0,29504.69,29504.69,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-02-11",1.39,22495.69,31269.0091,0,244.9597,0,0,176.23,0,22319.46,22319.46,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-02-04",1.57,19108.24,29999.9368,8.4309,421.3409,0,5.37,268.37,0,18834.5,18834.5,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-01-28",1.29,50288.63,64872.3327,0,495.2568,0,0,383.92,0,49904.71,49904.71,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-01-21",1.59,22101.1,35140.749,6.36,1057.0161,0,4,664.79,0,21432.31,21432.31,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-01-14",1.46,22637.04,33050.0784,8.76,309.2864,0,6,211.84,0,22419.2,22419.2,0,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-01-07",1.75,26188.31,45829.5425,0,964.425,0,0,551.1,0,25637.21,25633.88,3.33,0,"organic",2018,"NorthernNewEngland",NA,NA,"USA",NA,NA
"2018-03-25",1.45,11040.51,16008.7395,303.833,1604.773,0,209.54,1106.74,0,9724.23,8756.67,967.56,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-03-18",1.58,12161.25,19214.775,529.9162,2188.5528,0,335.39,1385.16,0,10440.7,8351.9,2088.8,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-03-11",1.38,8686.28,11987.0664,279.105,949.7298,0,202.25,688.21,0,7795.82,7614.44,181.38,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-03-04",1.58,10599.98,16747.9684,571.5018,1966.2784,0,361.71,1244.48,0,8993.79,7341.04,1652.75,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-02-25",1.41,10092.35,14230.2135,325.1319,1137.0381,0,230.59,806.41,0,9055.35,8597.78,457.57,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-02-18",1.57,9465.72,14861.1804,441.2328,1946.6744,0,281.04,1239.92,0,7944.76,6697.78,1246.98,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-02-11",1.48,9487.94,14042.1512,337.5732,1346.7408,0,228.09,909.96,0,8349.89,7405.55,944.34,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-02-04",1.36,7764.86,10560.2096,172.04,737.5824,0,126.5,542.34,0,7096.02,7081.87,14.15,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-01-28",1.67,8402.79,14032.6593,330.5932,1889.8555,0,197.96,1131.65,0,7073.18,5671.11,1402.07,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-01-21",1.53,6993.97,10700.7741,173.9763,915.0165,0,113.71,598.05,0,6282.21,6278.88,3.33,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-01-14",1.55,6659.77,10322.6435,134.292,991.7055,0,86.64,639.81,0,5933.32,5926.66,6.66,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-01-07",1.56,7074.23,11035.7988,124.3008,1013.0328,0,79.68,649.38,0,6345.17,6335.56,9.61,0,"organic",2018,"Orlando","Orlando","FL","USA",28.538336,-81.379234
"2018-03-25",1.49,37893.5,56461.315,5161.4196,8549.471,14.0358,3464.04,5737.9,9.42,28682.14,28637.44,44.7,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-03-18",1.58,40632.46,64199.2868,10940.2202,21985.4788,0,6924.19,13914.86,0,19793.41,19760.84,32.57,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-03-11",1.72,29514.08,50764.2176,7497.2564,8076.4492,0,4358.87,4695.61,0,20459.6,20459.6,0,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-03-04",1.51,33327.68,50324.7968,9852.8557,9503.9853,8.5466,6525.07,6294.03,5.66,20502.92,20498.48,4.44,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-02-25",1.56,31548.98,49216.4088,6712.3836,12834.9468,6.552,4302.81,8227.53,4.2,19014.44,19011.11,3.33,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-02-18",1.37,75418.33,103323.1121,18764.0543,58365.9867,23.2489,13696.39,42602.91,16.97,19102.06,19085.96,16.1,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-02-11",1.68,20349.55,34187.244,2488.2984,4217.892,22.0584,1481.13,2510.65,13.13,16344.64,16333.54,11.1,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-02-04",1.63,27035.57,44067.9791,4379.8589,5157.9394,33.6269,2687.03,3164.38,20.63,21163.53,21162.15,1.38,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-01-28",1.61,28257.18,45494.0598,6243.9342,5991.5184,12.3004,3878.22,3721.44,7.64,20649.88,20602.87,47.01,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-01-21",1.73,23115.66,39990.0918,3669.5203,4592.6829,6.2453,2121.11,2654.73,3.61,18336.21,18326.57,9.64,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-01-14",1.63,30339.71,49453.7273,3774.7866,5808.8799,13.692,2315.82,3563.73,8.4,24451.76,24402.26,49.5,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-01-07",1.69,27971.66,47272.1054,3303.8148,6518.7863,0,1954.92,3857.27,0,22159.47,22155.03,4.44,0,"organic",2018,"Philadelphia","Philadelphia","PA","USA",39.952583,-75.165222
"2018-03-25",1.52,15372.8,23366.656,3647.5592,4810.496,0,2399.71,3164.8,0,9808.29,9789.7,18.59,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-03-18",1.54,15639.44,24084.7376,3280.2924,5268.6634,0,2130.06,3421.21,0,10088.17,10065.03,23.14,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-03-11",1.62,17727.19,28718.0478,3782.8458,4993.8444,0,2335.09,3082.62,0,12309.48,12278.25,31.23,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-03-04",1.69,15349.03,25939.8607,4169.737,5077.9768,0,2467.3,3004.72,0,9877.01,9871.72,5.29,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-02-25",1.6,19089.16,30542.656,7753.376,5114.88,0,4845.86,3196.8,0,11046.5,11031.95,14.55,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-02-18",1.51,18386.3,27763.313,4277.5582,4548.3163,0,2832.82,3012.13,0,12541.35,12509.06,32.29,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-02-11",1.43,19026.47,27207.8521,3799.7817,4132.0708,0,2657.19,2889.56,0,13479.72,13442.8,36.92,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-02-04",1.62,14456.1,23418.882,3662.5122,3258.1764,0,2260.81,2011.22,0,10184.07,10169.69,14.38,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-01-28",1.69,13125.79,22182.5851,3046.0053,3790.7714,0,1802.37,2243.06,0,9080.36,9073.81,6.55,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-01-21",1.78,12112.82,21560.8196,3878.2284,3384.5098,0,2178.78,1901.41,0,8032.63,8031.33,1.3,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-01-14",1.77,13514.36,23920.4172,6405.453,4948.0881,0,3618.9,2795.53,0,7099.93,7086.72,13.21,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-01-07",1.76,16925.62,29789.0912,6727.4416,4743.376,0,3822.41,2695.1,0,10408.11,10364.12,43.99,0,"organic",2018,"PhoenixTucson","Phoenix","AZ","USA",33.448376,-112.074036
"2018-03-25",1.38,16411.89,22648.4082,1320.2874,15.0558,0,956.73,10.91,0,15444.25,15430.91,13.34,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-03-18",1.36,13856.99,18845.5064,1348.9296,41.9968,0,991.86,30.88,0,12834.25,12827.59,6.66,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-03-11",1.41,14486.33,20425.7253,1391.0355,27.7911,0,986.55,19.71,0,13480.07,13476.74,3.33,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-03-04",1.41,13219.33,18639.2553,1487.5077,14.7345,0,1054.97,10.45,0,12153.91,12153.91,0,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-02-25",1.38,12853.38,17737.6644,1214.7312,45.7608,0,880.24,33.16,0,11939.98,11933.31,6.67,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-02-18",1.36,15123.96,20568.5856,1310.2512,44.1456,0,963.42,32.46,0,14128.08,14124.75,3.33,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-02-11",1.34,14630.14,19604.3876,1232.264,27.2288,0,919.6,20.32,0,13690.22,13683.55,6.67,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-02-04",1.4,11077.99,15509.186,1474.508,35.336,0,1053.22,25.24,0,9999.53,9999.53,0,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-01-28",1.38,13137.18,18129.3084,1737.9858,13.9104,0,1259.41,10.08,0,11867.69,11867.69,0,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-01-21",1.47,7834.07,11516.0829,1905.3405,26.9451,0,1296.15,18.33,0,6519.59,6519.59,0,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-01-14",1.39,13344.06,18548.2434,1977.0526,53.1258,0,1422.34,38.22,0,11883.5,11880.17,3.33,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-01-07",1.38,13878.44,19152.2472,1403.1978,9.108,0,1016.81,6.6,0,12855.03,12855.03,0,0,"organic",2018,"Pittsburgh","Pittsburgh","PA","USA",40.440624,-79.995888
"2018-03-25",1.54,74180.36,114237.7544,7354.6242,29509.942,0,4775.73,19162.3,0,50242.33,38235.54,12006.79,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-03-18",1.58,69790.75,110269.385,8097.3104,31744.3014,23.1944,5124.88,20091.33,14.68,44559.86,32906.16,11653.7,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-03-11",1.55,72624.66,112568.223,7614.437,29747.91,11.3925,4912.54,19192.2,7.35,48512.57,37059.78,11452.79,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-03-04",1.55,74156.41,114942.4355,7652.9235,28357.529,0,4937.37,18295.18,0,50923.86,35751.36,15172.5,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-02-25",1.57,76998.78,120888.0846,8580.9606,28637.3652,0,5465.58,18240.36,0,53292.84,35159.1,18133.74,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-02-18",1.63,66740.04,108786.2652,6757.2628,26994.6419,44.2219,4145.56,16561.13,27.13,46006.22,30261.94,15744.28,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-02-11",1.55,74511.33,115492.5615,5713.5945,24841.664,0,3686.19,16026.88,0,54798.26,38151.7,16646.56,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-02-04",1.55,62817.64,97367.342,4067.758,24449.4055,7.6725,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-01-28",1.64,56920.22,93349.1608,4446.2368,23746.4784,0,2711.12,14479.56,0,39729.54,27818.91,11910.63,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-01-21",1.69,65835.39,111261.8091,5520.6723,28880.2748,16.6465,3266.67,17088.92,9.85,45469.95,32422.77,13047.18,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-01-14",1.73,63884.71,110520.5483,7043.9545,28607.972,4.2212,4071.65,16536.4,2.44,43274.22,29216.82,14057.4,0,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-01-07",1.72,61712.85,106146.102,3811.8984,31443.7156,29.3776,2216.22,18281.23,17.08,41198.32,30082.97,11112.64,2.71,"organic",2018,"Plains",NA,NA,"USA",NA,NA
"2018-03-25",1.66,31275.39,51917.1474,2898.8414,13463.7122,0,1746.29,8110.67,0,21418.43,1712.1,19700.47,5.86,"organic",2018,"Portland","Portland","OR","USA",45.523064,-122.676483
